gene	cluster_old	pi	pi.alnlen	pi.pairalnlen	cluster
AT5G41750	DM1_SSI4	7.84483506944449	0.0189488769793345	0.0189488769793334	DM1_SSI4
AT5G44510	singleton	6.72883633431874	0.0166144107020216	0.0166144107020216	singleton
AT5G44870	singleton	12.8950403690888	0.031839605849602	0.031839605849602	singleton
AT5G45050	RPS4_TTR1	7.37325443786975	0.0282500170033324	0.028250017003332	TTR1
AT5G45060	RPS4_TTR1	9.53088757396446	0.0233600185636384	0.0233600185636387	TTR1
AT5G45200	RPS4_TTR1	3.98573127229486	0.00976894919680114	0.00976894919680117	RPS4
AT5G45210	RPS4_TTR1	8.26222222222228	0.0222102747909201	0.0222102747909201	RPS4
AT5G45220	RPS4_TTR1	91.6873268698071	0.219873685539106	0.219873685539107	RPS4
AT5G45230	RPS4_TTR1	0.36	0.000839160839160839	0.000839160839160839	RPS4
AT5G45250	RPS4_TTR1	2.19084423305589	0.00540949193347134	0.0054094919334714	RPS4
AT5G45260	RPS4_TTR1	1.57609988109395	0.00564910351646575	0.00564910351646577	RPS4
AT5G46260	RPS6	17.2195781503514	0.0428347715182871	0.0428347715182871	RPS6
AT5G46270	RPS6	13.5609640831761	0.0337337415004379	0.0337337415004362	RPS6
AT5G46450	RPS6	3.16116058603852	0.00769138828719835	0.00769138828719825	RPS6
AT5G46470	RPS6	24.2897085068414	0.0590990474619011	0.0590990474618997	RPS6
AT5G46490	RPS6	7.94557823129252	0.0197651199783396	0.0197651199783396	RPS6
AT5G46510	RPS6	2.46712018140589	0.00604686318972032	0.00604686318972034	RPS6
AT5G46520	RPS6	13.9809750297265	0.034778544850066	0.034778544850066	RPS6
AT5G48770	singleton	0	0	0	cAT5G48770
AT5G48780	singleton	0.355555555555556	0.000858829844337091	0.000858829844337091	cAT5G48770
AT5G49140	singleton	0.567474048442909	0.00139086776579144	0.00139086776579143	singleton
AT5G51630	singleton	0.433106575963721	0.0017605958372509	0.0017605958372509	singleton
AT5G58120	singleton	11.2139077853364	0.0270867337810059	0.0270867337810059	singleton
