gene	cluster_old	pi	pi.alnlen	pi.pairalnlen	cluster
AT1G63750	B4_RLM1	1.70760548239721	0.00224980959472624	0.00225470689192066	B4_RLM1
AT1G63860	B4_RLM1	38.5213911972916	0.0541791718667956	0.0549049524324274	B4_RLM1
AT1G63870	B4_RLM1	42.5540166204989	0.0567386888273318	0.0588121083102332	B4_RLM1
AT1G63880	B4_RLM1	34.06884765625	0.0448864923007246	0.0469693856274406	B4_RLM1
AT1G64070	B4_RLM1	48.7268135904501	0.0641987003826748	0.0678029304687127	B4_RLM1
AT1G65850	singleton	48.3479984145867	0.0642071692092785	0.0661716968390933	singleton
AT1G66090	B1_ADR2-WRR4	24.0192233756246	0.0379450606249993	0.0380730933569006	B1_ADR2-WRR4
AT1G69550	singleton	24.0224609375	0.0316501461627141	0.0323204622813244	singleton
AT1G72840	B5	51.920634920635	0.0790268415839194	0.103945102724755	B5
AT1G72850	B5	0.54	0.001	0.00100020614306329	B5
AT1G72860	B5	4.02721088435374	0.0060197472112911	0.0060197472112911	B5
AT1G72870	B5	9.11111111111112	0.0138677490275664	0.0141784081217182	B5
AT1G72890	B5	6.82086167800445	0.0139485923885572	0.0139485923885569	B5
AT1G72900	B5	6.10698224852058	0.0119044488275255	0.0119500739208369	B5
AT1G72910	B5	5.74916533604296	0.0130366560908004	0.0197347111701135	B5
AT1G72940	B5	2.55517578125	0.00532328287760417	0.00551089982290682	B5
AT1G72950	B5	1.17065305025531	0.0027480118550594	0.00274801185505935	B5
AT2G14080	singleton	17.4890738813737	0.0230422580782262	0.023042258078226	singleton
AT2G16870	singleton	5.263671875	0.00690770587270341	0.00694348972342533	singleton
AT2G17050	singleton	7.08532778355884	0.010784364967365	0.0107843649673649	cAT2G17050
AT2G17060	singleton	2.5697393173878	0.00346793430146802	0.00347879598599448	cAT2G17050
AT3G04210	singleton	1.92310430758275	0.00287459537755269	0.00287921096145526	cAT3G04210
AT3G04220	singleton	2.00430901815942	0.00266176496435514	0.00266822361207755	cAT3G04210
AT3G07040	singleton	0.445153061224492	0.000506431241438558	0.000516813513055335	singleton
AT3G14460	singleton	9.01131687242777	0.0117794991796441	0.0280790656358503	cAT314460
AT3G14470	singleton	10.5122222222224	0.0123382889932187	0.0123745324191342	cAT314460
AT3G15700	singleton	1.31855955678669	0.00204427838261503	0.0020501303074215	singleton
AT3G25510	singleton	100.93066380006	0.127922260836577	0.131565625164954	singleton
AT3G44400	DM2_RPP1	45.5812442624122	0.060774992349883	0.0675792940033182	DM2_RPP1
AT3G44480	DM2_RPP1	35.9766252739224	0.0485514511119061	0.0516480675921602	DM2_RPP1
AT3G44630	DM2_RPP1	41.5253162926124	0.0560395631479249	0.0602764250546742	DM2_RPP1
AT3G44670	DM2_RPP1	7.77777777777778	0.0104963262858	0.010499087143824	DM2_RPP1
AT3G46530	RPP13	109.393827160495	0.128396510751755	0.182142252354492	RPP13
AT3G46710	RPP13	3.02091206853107	0.00367507550916188	0.00370244320139666	RPP13
AT3G46730	RPP13	14.2941176470588	0.016601762656282	0.0166037066456492	RPP13
AT3G50950	singleton	2.98595213319459	0.00344400476723713	0.00349647006261715	singleton
AT3G51560	LCD9	2.02111111111111	0.0028070987654321	0.00280732198952917	LCD9
AT3G51570	LCD9	1.03954214360042	0.00136422853490869	0.00139741681292329	LCD9
AT4G08450	singleton	1.41395817586291	0.00208548403519604	0.00208565420030728	singleton
AT4G09360	singleton	2.02990388038447	0.00330065671607231	0.00331823948971775	cAT4G09360
AT4G09420	singleton	1.46366782006921	0.00220764377084345	0.00220764377084346	cAT4G09360
AT4G09430	singleton	1.20880428316478	0.00187411516769734	0.00215515583624317	cAT4G09360
AT4G10780	singleton	4.49173553719008	0.00534730421094057	0.00534730421094056	singleton
AT4G11170	singleton	10.0306369255576	0.0125226428533803	0.0125369362549542	singleton
AT4G12010	singleton	13.6594444444444	0.0185842781557067	0.0188018984127185	cAT4G12010
AT4G12020	singleton	12.1310553633218	0.0189844371882971	0.0207494797226356	cAT4G12010
AT4G14370	singleton	19.5208116545266	0.0256178630636831	0.0256532934000805	singleton
AT4G16860	DM8_RPP4-5	23.9079200307574	0.033625766569279	0.0342936256663978	DM8_RPP4-5
AT4G16890	DM8_RPP4-5	25.9152249134948	0.0346924028293103	0.0466179525547752	DM8_RPP4-5
AT4G16900	DM8_RPP4-5	40.503381986472	0.0560212752233361	0.0624653308068845	DM8_RPP4-5
AT4G16920	DM8_RPP4-5	17.2262396694215	0.0242281851890598	0.0250323181785047	DM8_RPP4-5
AT4G16940	DM8_RPP4-5	27.5415384615383	0.0392329607714221	0.0419692944195791	DM8_RPP4-5
AT4G16950	DM8_RPP4-5	24.0561224489796	0.0327294182979314	0.0373999392969314	DM8_RPP4-5
AT4G16960	DM8_RPP4-5	27.5415384615383	0.0392329607714221	0.0419692944195791	DM8_RPP4-5
AT4G16990	DM8_RPP4-5	2.34722222222223	0.00340177133655395	0.00349345150030461	DM8_RPP4-5
AT4G19500	RPP2	154.934999999999	0.191751237623761	0.281993675831424	RPP2
AT4G19510	RPP2	1.7174515235457	0.00233666873951797	0.00233666873951797	RPP2
AT4G19520	RPP2	4.33673469387755	0.00620419841756445	0.00632238815213399	RPP2
AT4G19530	RPP2	2.32444444444444	0.00305045202682997	0.00305045202682997	RPP2
AT4G26090	singleton	4.00146484375	0.00471315058156655	0.004713390669187	singleton
AT4G27190	singleton	3.05826397146254	0.00368022138563483	0.0040710892006651	cAT4G27190
AT4G27220	singleton	4.52295918367347	0.00579866562009419	0.00581893334514377	cAT4G27190
AT4G33300	singleton	5.60655737704921	0.0072717994514257	0.00727179945142572	singleton
AT4G36140	singleton	114.032064471879	0.135914260395565	0.268507536239264	cAT4G36140
AT4G36150	singleton	20.2408667170572	0.0268803010850694	0.0270104265974852	cAT4G36140
AT5G04720	singleton	1.91383219954645	0.00253152407347414	0.0025413930431607	singleton
AT5G05400	singleton	1.8816	0.00231439114391145	0.00235327035910946	singleton
AT5G11250	singleton	23.9214201183437	0.0305509835483317	0.03304149817462	singleton
AT5G17680	singleton	3.92945326278655	0.00494270850664974	0.00524382221963609	singleton
AT5G17880	CHS3	5.27456382001839	0.00897034663268434	0.00897034663268431	CHS3
AT5G17890	CHS3	3.4609375	0.00499413780663781	0.00499413780663779	CHS3
AT5G17970	CHS3	0.991249999999996	0.00122831474597273	0.00123062255953106	CHS3
AT5G18350	singleton	8.8875	0.0103583916083916	0.0106023019557635	cAT5G18350
AT5G18360	singleton	12.3669387755101	0.0200112277920876	0.020034557633989	cAT5G18350
AT5G18370	singleton	6.35954555580304	0.00738623177212896	0.00743131431167995	cAT5G18350
AT5G22690	singleton	0.890083310937917	0.00121099770195635	0.00121099770195636	singleton
AT5G35450	DM4_RPP8	37.1632612576867	0.04392820479632	0.0446335170898631	DM4_RPP8
AT5G36930	singleton	1.28	0.00178521617852162	0.00178521617852162	singleton
AT5G38340	singleton	6.13490997043809	0.00808288533654557	0.0082888859462534	cAT5G38340
AT5G38350	singleton	55.2423620335724	0.0727830856832311	0.0749518698900593	cAT5G38340
AT5G38850	singleton	1.44167296548248	0.00186987414459465	0.00187076549740843	singleton
AT5G40090	singleton	3.20239334027056	0.00520714364271636	0.0053058723135347	cAT5G40090
AT5G40100	singleton	5.83395575983902	0.00879932995450832	0.00880402188829986	cAT5G40090
AT5G40910	DM1_SSI4	2.34829346949746	0.00316908700337038	0.00317623563322369	DM1_SSI4
AT5G41540	DM1_SSI4	0.745659722222233	0.000970911096643532	0.000976652364844808	DM1_SSI4
AT5G41550	DM1_SSI4	63.4118480725617	0.0828913046700153	0.0848254053432713	DM1_SSI4
AT5G41740	DM1_SSI4	45.2056	0.0597957671957672	0.0654601596354862	DM1_SSI4
AT5G41750	DM1_SSI4	16.9472042771219	0.0225062473799759	0.0231714887600116	DM1_SSI4
AT5G43470	DM4_RPP8	10.9349112426035	0.0127446517979062	0.0127446517979062	DM4_RPP8
AT5G43730	RSG2	32.3093359631826	0.0380557549625236	0.0385909606046081	RSG2
AT5G43740	RSG2	14.3715277777778	0.0169275945556864	0.016942329361665	RSG2
AT5G44510	singleton	6.90029561945719	0.00905550606227978	0.00906145076752385	singleton
AT5G44870	singleton	13.5468554768847	0.0179905119214936	0.0183505320675736	singleton
AT5G45050	RPS4_TTR1	6.47857988165667	0.00830587164314958	0.00831109663562545	TTR1
AT5G45060	RPS4_TTR1	11.0537278106509	0.0140632669346704	0.0140765950261607	TTR1
AT5G45200	RPS4_TTR1	5.71166207529835	0.00746622493503052	0.00753448546884633	RPS4
AT5G45210	RPS4_TTR1	1.36420395421437	0.00245802514272859	0.00245993415608401	RPS4
AT5G45230	RPS4_TTR1	5.1358024691358	0.00690296030797823	0.00690296030797823	RPS4
AT5G45240	RPS4_TTR1	3.16049382716049	0.00532069667872137	0.00532069667872137	RPS4
AT5G45250	RPS4_TTR1	0.997621878715823	0.00130921506393153	0.00130921506393152	RPS4
AT5G45260	RPS4_TTR1	4.81011203677096	0.00691108051260195	0.00720418049664379	RPS4
AT5G45440	singleton	15.4287109375	0.0225565949378655	0.0269282540752773	cAT5G45440
AT5G45490	singleton	5.25387755102042	0.00732758375316656	0.0177234245797644	cAT5G45440
AT5G46260	RPS6	9.92607897153346	0.0133955181802071	0.0141090863686338	RPS6
AT5G46270	RPS6	11.3564453125	0.0163873669733045	0.0163873669733045	RPS6
AT5G46450	RPS6	3.24751410911051	0.00447315992990428	0.00454611351615956	RPS6
AT5G46470	RPS6	29.83447645176	0.0473563118281905	0.0493383207829133	RPS6
AT5G46490	RPS6	7.125	0.00961538461538462	0.00969387755102041	RPS6
AT5G46510	RPS6	0	0	0	RPS6
AT5G46520	RPS6	18.0289256198348	0.0264741932743536	0.0271133554975691	RPS6
AT5G47250	singleton	5.94104308390011	0.00704750069264544	0.00705094333267779	cAT5G47250
AT5G47260	singleton	13.4572940287226	0.0160780095922612	0.0160993808520373	cAT5G47250
AT5G47280	singleton	1.10059171597633	0.0014792899408284	0.00150399725603465	cAT5G47250
AT5G48620	DM4_RPP8	25.3247174105937	0.0295159876580347	0.0321126929339543	DM4_RPP8
AT5G48770	singleton	0	0	0	cAT5G48770
AT5G48780	singleton	106.991676575506	0.16822590656526	0.244168450425551	cAT5G48770
AT5G49140	singleton	2.18672839506171	0.00288106507913269	0.00290681553042187	singleton
AT5G51630	singleton	3.44784580498864	0.00463420135079119	0.00463481258206967	singleton
AT5G58120	singleton	38.6965811965815	0.051802652204259	0.0527270075256992	singleton
AT5G63020	singleton	5.26430801248701	0.00633490735558003	0.00635798595826124	singleton
AT5G66900	NRG1	4.5419921875	0.00571319772012579	0.00571598920692479	NRG1
AT5G66910	NRG1	3.28236686390527	0.0042081626460324	0.00420816264603252	NRG1
