gene	cluster_old	pi	pi.alnlen	pi.pairalnlen	cluster
AT5G45220	RPS4_TTR1	27.9906509695291	0.0671238632362808	0.10782589051418	RPS4
AT5G45230	RPS4_TTR1	0.18	0.00041958041958042	0.00041968934492299	RPS4
AT5G45250	RPS4_TTR1	1.24197384066587	0.00306660207571821	0.00307732018924525	RPS4
AT5G45260	RPS4_TTR1	1.57609988109395	0.00564910351646575	0.00564910351646577	RPS4
AT5G46260	RPS6	11.4521362898862	0.0284879012186225	0.0290245276749639	RPS6
AT5G46270	RPS6	12.7266068052932	0.031658225883814	0.0317428190957472	RPS6
AT5G46450	RPS6	3.06118931341571	0.00744814918106013	0.00745025554088061	RPS6
AT5G46470	RPS6	22.8245092207022	0.0555340856951392	0.0557713191991139	RPS6
AT5G46490	RPS6	7.94557823129252	0.0197651199783396	0.0197651199783396	RPS6
AT5G46510	RPS6	0.653061224489796	0.00160064025610244	0.00160700349432456	RPS6
AT5G46520	RPS6	9.74316290130796	0.0242367236350944	0.0245620465139518	RPS6
AT5G48770	singleton	0	0	0	cAT5G48770
AT5G48780	singleton	0.355555555555556	0.000858829844337091	0.000858829844337091	cAT5G48770
AT5G49140	singleton	0.510380622837372	0.00125093289911121	0.00125102666828699	singleton
AT5G51630	singleton	0.433106575963721	0.0017605958372509	0.0017605958372509	singleton
AT5G58120	singleton	11.1201814058958	0.0268603415601347	0.0268688616974794	singleton
